28;079;39;8;28079039_8_8;2017;10;03;00044;V;00043;V;00030;V;00021;V;00022;V;00019;V;00033;V;00045;V;00060;V;00066;V;00073;V;00079;V;00071;V;00060;V;00039;V;00039;V;00039;V;00040;V;00051;V;00088;V;00119;V;00120;V;00135;V;00083;V
28;079;39;12;28079039_12_8;2017;10;03;00054;V;00058;V;00031;V;00022;V;00024;V;00020;V;00051;V;00104;V;00200;V;00214;V;00240;V;00209;V;00151;V;00122;V;00067;V;00062;V;00063;V;00054;V;00071;V;00130;V;00247;V;00302;V;00484;V;00141;V
28;079;39;14;28079039_14_6;2017;10;03;02.45;V;02.42;V;08.47;V;14.63;V;13.12;V;15.74;V;05.01;V;01.00;V;00.98;V;02.29;V;04.75;V;11.08;V;20.94;V;28.83;V;43.74;V;50.76;V;56.77;V;60.97;V;54.09;V;20.43;V;00.95;V;00.97;V;01.00;V;07.38;V
28;079;40;1;28079040_1_38;2017;10;03;00010;V;00009;V;00009;V;00010;V;00009;V;00010;V;00010;V;00011;V;00013;V;00012;V;00011;V;00011;V;00010;V;00011;V;00010;V;00008;V;00009;V;00009;V;00008;V;00008;V;00010;V;00010;V;00010;V;00010;V
28;079;40;7;28079040_7_8;2017;10;03;00011;V;00002;V;00001;V;00001;V;00001;V;00001;V;00011;V;00046;V;00097;V;00056;V;00024;V;00027;V;00011;V;00044;V;00009;V;00008;V;00051;V;00050;V;00005;V;00006;V;00032;V;00035;V;00036;V;00038;V
28;079;40;8;28079040_8_8;2017;10;03;00046;V;00034;V;00025;V;00026;V;00021;V;00019;V;00033;V;00047;V;00061;V;00055;V;00048;V;00045;V;00031;V;00043;V;00028;V;00021;V;00047;V;00054;V;00031;V;00054;V;00105;V;00098;V;00094;V;00094;V
28;079;40;10;28079040_10_47;2017;10;03;00015;V;00011;V;00007;V;00007;V;00004;V;00003;V;00005;V;00012;V;00027;V;00055;V;00036;V;00028;V;00032;V;00038;V;00037;V;00027;V;00025;V;00050;V;00030;V;00024;V;00031;V;00045;V;00039;V;00039;V
28;079;40;12;28079040_12_8;2017;10;03;00063;V;00037;V;00026;V;00027;V;00022;V;00021;V;00050;V;00118;V;00210;V;00141;V;00085;V;00087;V;00047;V;00111;V;00042;V;00033;V;00126;V;00130;V;00038;V;00063;V;00154;V;00151;V;00150;V;00152;V
28;079;47;7;28079047_7_8;2017;10;03;00068;V;00041;V;00026;V;00015;V;00009;V;00001;V;00017;V;00058;V;00109;V;00117;V;00076;V;00020;V;00011;V;00009;V;00005;V;00002;V;00002;V;00001;V;00001;V;00001;V;00008;V;00108;V;00153;V;00198;V
28;079;47;8;28079047_8_8;2017;10;03;00063;V;00052;V;00046;V;00039;V;00034;V;00024;V;00039;V;00050;V;00065;V;00073;V;00064;V;00043;V;00034;V;00033;V;00026;V;00015;V;00015;V;00016;V;00018;V;00032;V;00088;V;00126;V;00134;V;00135;V
28;079;47;9;28079047_9_47;2017;10;03;00011;V;00009;V;00006;V;00004;V;00006;V;00005;V;00008;V;00005;V;00011;V;00014;V;00015;V;00011;V;00015;V;00007;V;00013;V;00016;V;00015;V;00013;V;00008;V;00012;V;00010;V;00012;V;00024;V;00025;V
28;079;47;10;28079047_10_47;2017;10;03;00020;V;00015;V;00011;V;00007;V;00010;V;00008;V;00009;V;00008;V;00016;V;00022;V;00028;V;00022;V;00024;V;00019;V;00025;V;00023;V;00021;V;00020;V;00014;V;00020;V;00018;V;00024;V;00040;V;00043;V
28;079;47;12;28079047_12_8;2017;10;03;00167;V;00115;V;00086;V;00063;V;00048;V;00026;V;00066;V;00139;V;00232;V;00252;V;00180;V;00073;V;00052;V;00047;V;00033;V;00018;V;00018;V;00017;V;00020;V;00034;V;00101;V;00291;V;00369;V;00438;V
28;079;48;7;28079048_7_8;2017;10;03;00004;V;00002;V;00001;V;00011;V;00001;V;00001;V;00006;V;00021;V;00059;V;00065;V;00053;V;00071;V;00037;V;00029;V;00019;V;00011;V;00010;V;00011;V;00017;V;00017;V;00064;V;00137;V;00224;V;00093;V
28;079;48;8;28079048_8_8;2017;10;03;00035;V;00020;V;00010;V;00010;V;00007;V;00007;V;00022;V;00034;V;00045;V;00051;V;00055;V;00064;V;00050;V;00048;V;00040;V;00026;V;00028;V;00032;V;00049;V;00069;V;00106;V;00119;V;00128;V;00093;V
28;079;48;9;28079048_9_47;2017;10;03;00004;V;00002;V;00003;V;00002;V;00003;V;00004;V;00003;V;00006;V;00007;V;00007;V;00009;V;00013;V;00011;V;00007;V;00009;V;00007;V;00002;V;00008;V;00010;V;00002;V;00007;V;00010;V;00017;V;00019;V
28;079;48;10;28079048_10_47;2017;10;03;00007;V;00004;V;00005;V;00003;V;00004;V;00005;V;00004;V;00010;V;00014;V;00015;V;00019;V;00024;V;00023;V;00019;V;00023;V;00015;V;00007;V;00014;V;00017;V;00008;V;00013;V;00019;V;00030;V;00032;V
28;079;48;12;28079048_12_8;2017;10;03;00041;V;00022;V;00011;V;00027;V;00009;V;00009;V;00031;V;00066;V;00135;V;00150;V;00137;V;00173;V;00107;V;00094;V;00069;V;00043;V;00044;V;00049;V;00075;V;00095;V;00205;V;00330;V;00472;V;00235;V
28;079;49;7;28079049_7_8;2017;10;03;00031;V;00010;V;00002;V;00001;V;00001;V;00001;V;00002;V;00020;V;00055;V;00056;V;00044;V;00021;V;00013;V;00006;V;00004;V;00002;V;00001;V;00002;V;00001;V;00001;V;00001;V;00004;V;00032;V;00061;V
28;079;49;8;28079049_8_8;2017;10;03;00044;V;00036;V;00025;V;00017;V;00013;V;00013;V;00020;V;00035;V;00043;V;00043;V;00062;V;00056;V;00050;V;00037;V;00031;V;00016;V;00015;V;00017;V;00018;V;00020;V;00036;V;00072;V;00094;V;00096;V
28;079;49;12;28079049_12_8;2017;10;03;00092;V;00050;V;00028;V;00019;V;00014;V;00015;V;00023;V;00065;V;00127;V;00129;V;00129;V;00088;V;00069;V;00046;V;00037;V;00019;V;00017;V;00020;V;00019;V;00021;V;00037;V;00078;V;00144;V;00189;V
28;079;49;14;28079049_14_6;2017;10;03;03.68;V;03.89;V;05.50;V;11.64;V;14.92;V;14.07;V;09.33;V;03.37;V;03.48;V;04.21;V;05.33;V;12.91;V;21.14;V;36.23;V;46.77;V;54.66;V;63.47;V;68.16;V;61.97;V;51.16;V;35.35;V;09.82;V;03.84;V;04.35;V
28;079;50;7;28079050_7_8;2017;10;03;00004;V;00005;V;00005;V;00005;V;00005;V;00005;V;00015;V;00025;V;00046;V;00033;V;00064;V;00045;V;00020;V;00035;V;00022;V;00019;V;00013;V;00019;V;00027;V;00033;V;00060;V;00039;V;00031;V;00015;V
28;079;50;8;28079050_8_8;2017;10;03;00033;V;00027;V;00013;V;00013;V;00013;V;00014;V;00031;V;00041;V;00052;V;00052;V;00069;V;00080;V;00062;V;00063;V;00049;V;00034;V;00026;V;00040;V;00061;V;00090;V;00120;V;00105;V;00101;V;00074;V
28;079;50;9;28079050_9_47;2017;10;03;00004;V;00005;V;00004;V;00007;V;00006;V;00004;V;00004;V;00008;V;00003;V;00004;V;00005;V;00018;V;00016;V;00009;V;00007;V;00008;V;00008;V;00004;V;00005;V;00008;V;00008;V;00011;V;00012;V;00013;V
28;079;50;10;28079050_10_47;2017;10;03;00008;V;00007;V;00006;V;00008;V;00007;V;00005;V;00005;V;00009;V;00007;V;00010;V;00012;V;00027;V;00025;V;00018;V;00013;V;00013;V;00012;V;00009;V;00009;V;00012;V;00014;V;00017;V;00017;V;00017;V
28;079;50;12;28079050_12_8;2017;10;03;00039;V;00035;V;00020;V;00021;V;00020;V;00022;V;00054;V;00080;V;00123;V;00102;V;00167;V;00148;V;00093;V;00116;V;00083;V;00064;V;00046;V;00069;V;00103;V;00142;V;00212;V;00164;V;00149;V;00097;V
28;079;54;7;28079054_7_8;2017;10;03;00019;V;00020;V;00010;V;00008;V;00006;V;00015;V;00027;V;00048;V;00108;V;00065;V;00054;V;00028;V;00012;V;00009;V;00006;V;00006;V;00005;V;00007;V;00005;V;00008;V;00017;V;00019;V;00055;V;00100;V
28;079;54;8;28079054_8_8;2017;10;03;00046;V;00045;V;00033;V;00027;V;00025;V;00032;V;00036;V;00042;V;00057;V;00049;V;00049;V;00041;V;00025;V;00020;V;00013;V;00015;V;00013;V;00021;V;00024;V;00044;V;00069;V;00070;V;00086;V;00100;V
28;079;54;12;28079054_12_8;2017;10;03;00075;V;00075;V;00049;V;00040;V;00034;V;00055;V;00078;V;00115;V;00223;V;00150;V;00133;V;00083;V;00043;V;00034;V;00023;V;00025;V;00022;V;00031;V;00032;V;00056;V;00096;V;00098;V;00171;V;00253;V
28;079;54;14;28079054_14_6;2017;10;03;04.62;V;02.93;V;06.81;V;09.81;V;11.32;V;05.72;V;03.71;V;03.08;V;03.50;V;08.20;V;12.70;V;26.31;V;43.14;V;50.88;V;56.75;V;60.75;V;65.61;V;67.59;V;69.77;V;53.94;V;26.88;V;20.05;V;06.49;V;04.09;V
28;079;55;7;28079055_7_8;2017;10;03;00038;V;00047;V;00028;V;00024;V;00027;V;00056;V;00089;V;00076;V;00122;V;00092;V;00032;V;00034;V;00031;V;00021;V;00008;V;00004;V;00004;V;00006;V;00007;V;00013;V;00058;V;00087;V;00077;V;00041;V
28;079;55;8;28079055_8_8;2017;10;03;00051;V;00047;V;00047;V;00046;V;00045;V;00053;V;00058;V;00054;V;00067;V;00068;V;00035;V;00047;V;00053;V;00044;V;00023;V;00013;V;00017;V;00027;V;00035;V;00073;V;00105;V;00107;V;00099;V;00076;V
28;079;55;10;28079055_10_47;2017;10;03;00012;V;00007;V;00003;V;00004;V;00003;V;00005;V;00006;V;00012;V;00014;V;00015;V;00016;V;00019;V;00032;V;00043;V;00046;V;00035;V;00031;V;00035;V;00034;V;00037;V;00039;V;00045;V;00041;V;00033;V
28;079;55;12;28079055_12_8;2017;10;03;00109;V;00120;V;00091;V;00083;V;00087;V;00139;V;00194;V;00171;V;00254;V;00209;V;00084;V;00099;V;00100;V;00077;V;00034;V;00019;V;00023;V;00037;V;00045;V;00093;V;00194;V;00241;V;00217;V;00139;V
28;079;55;20;28079055_20_59;2017;10;03;002.5;V;001.6;V;001.4;V;001.3;V;001.1;V;001.0;V;001.3;V;002.8;V;005.2;V;003.8;V;004.3;V;003.5;V;003.6;V;003.2;V;002.5;V;001.6;V;000.9;V;001.5;V;002.1;V;003.5;V;006.4;V;007.6;V;009.0;V;008.5;V
28;079;55;30;28079055_30_59;2017;10;03;000.5;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.5;V;001.0;V;001.0;V;000.6;V;000.4;V;000.5;V;000.4;V;000.3;V;000.2;V;000.2;V;000.2;V;000.3;V;000.7;V;001.3;V;001.4;V;001.6;V;001.4;V
28;079;55;35;28079055_35_59;2017;10;03;000.6;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.6;V;000.9;V;000.8;V;000.5;V;000.5;V;000.6;V;000.7;V;000.5;V;000.3;V;000.2;V;000.3;V;000.4;V;000.6;V;001.2;V;001.4;V;001.5;V;001.5;V
28;079;55;42;28079055_42_2;2017;10;03;01.49;V;01.45;V;01.52;V;01.51;V;01.50;V;01.57;V;01.51;V;01.45;V;01.55;V;01.61;V;01.43;V;01.46;V;01.44;V;01.48;V;01.53;V;01.42;V;01.39;V;01.36;V;01.38;V;01.47;V;01.56;V;01.68;V;01.75;V;01.57;V
28;079;55;43;28079055_43_2;2017;10;03;01.41;V;01.37;V;01.44;V;01.43;V;01.41;V;01.47;V;01.38;V;01.29;V;01.36;V;01.48;V;01.32;V;01.34;V;01.31;V;01.39;V;01.48;V;01.36;V;01.31;V;01.26;V;01.26;V;01.31;V;01.37;V;01.46;V;01.55;V;01.43;V
28;079;55;44;28079055_44_2;2017;10;03;00.08;V;00.08;V;00.08;V;00.08;V;00.09;V;00.10;V;00.13;V;00.15;V;00.19;V;00.13;V;00.11;V;00.12;V;00.13;V;00.09;V;00.05;V;00.06;V;00.08;V;00.10;V;00.12;V;00.16;V;00.19;V;00.23;V;00.20;V;00.14;V
28;079;56;6;28079056_6_48;2017;10;03;000.4;V;000.3;V;000.3;V;000.2;V;000.2;V;000.3;V;000.5;V;000.4;V;000.7;V;000.7;V;000.5;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.6;V;001.3;V;001.5;V;001.6;V;001.1;V
28;079;56;7;28079056_7_8;2017;10;03;00039;V;00038;V;00038;V;00034;V;00028;V;00060;V;00152;V;00064;V;00157;V;00152;V;00076;V;00036;V;00040;V;00042;V;00031;V;00029;V;00021;V;00030;V;00034;V;00139;V;00241;V;00307;V;00340;V;00204;V
28;079;56;8;28079056_8_8;2017;10;03;00063;V;00058;V;00053;V;00048;V;00043;V;00048;V;00068;V;00050;V;00077;V;00081;V;00068;V;00053;V;00060;V;00057;V;00043;V;00042;V;00035;V;00055;V;00060;V;00145;V;00178;V;00194;V;00179;V;00138;V
28;079;56;12;28079056_12_8;2017;10;03;00123;V;00117;V;00111;V;00100;V;00085;V;00139;V;00301;V;00148;V;00318;V;00314;V;00186;V;00108;V;00120;V;00121;V;00091;V;00086;V;00067;V;00101;V;00111;V;00358;V;00548;V;00665;V;00701;V;00451;V
28;079;56;14;28079056_14_6;2017;10;03;01.17;V;01.08;V;00.93;V;01.06;V;01.27;V;01.31;V;01.22;V;01.06;V;01.35;V;02.58;V;11.30;V;26.30;V;32.86;V;43.69;V;44.87;V;52.19;V;63.64;V;59.07;V;55.10;V;11.66;V;01.31;V;01.31;V;01.45;V;01.04;V
28;079;57;1;28079057_1_38;2017;10;03;00005;V;00004;V;00004;V;00004;V;00005;V;00006;V;00006;V;00006;V;00007;V;00007;V;00006;V;00007;V;00006;V;00005;V;00004;V;00005;V;00006;V;00006;V;00006;V;00006;V;00008;V;00009;V;00009;V;00009;V
28;079;57;6;28079057_6_48;2017;10;03;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.4;V;000.4;V;000.3;V;000.5;V;000.5;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.5;V;000.5;V;000.6;V;000.4;V
28;079;57;7;28079057_7_8;2017;10;03;00002;V;00003;V;00001;V;00001;V;00001;V;00001;V;00002;V;00028;V;00059;V;00056;V;00026;V;00050;V;00049;V;00030;V;00014;V;00009;V;00005;V;00004;V;00004;V;00009;V;00037;V;00028;V;00033;V;00009;V
28;079;57;8;28079057_8_8;2017;10;03;00030;V;00023;V;00012;V;00012;V;00011;V;00009;V;00017;V;00040;V;00049;V;00048;V;00032;V;00059;V;00075;V;00056;V;00034;V;00024;V;00021;V;00024;V;00033;V;00059;V;00113;V;00106;V;00100;V;00064;V
28;079;57;10;28079057_10_47;2017;10;03;00015;V;00008;V;00006;V;00004;V;00005;V;00004;V;00005;V;00009;V;00017;V;00024;V;00022;V;00035;V;00041;V;00031;V;00019;V;00011;V;00013;V;00014;V;00017;V;00018;V;00027;V;00028;V;00031;V;00032;V
28;079;57;12;28079057_12_8;2017;10;03;00033;V;00027;V;00013;V;00013;V;00013;V;00011;V;00021;V;00083;V;00139;V;00134;V;00072;V;00137;V;00150;V;00103;V;00055;V;00039;V;00029;V;00030;V;00039;V;00072;V;00170;V;00148;V;00151;V;00077;V
28;079;58;7;28079058_7_8;2017;10;03;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00004;V;00029;V;00021;V;00014;V;00018;V;00024;V;00021;V;00016;V;00006;V;00003;V;00001;V;00001;V;00001;V;00004;V;00004;V;00003;V;00001;V;00001;V
28;079;58;8;28079058_8_8;2017;10;03;00023;V;00022;V;00017;V;00013;V;00011;V;00012;V;00014;V;00023;V;00019;V;00016;V;00027;V;00045;V;00045;V;00043;V;00025;V;00017;V;00012;V;00010;V;00010;V;00028;V;00049;V;00046;V;00035;V;00023;V
28;079;58;12;28079058_12_8;2017;10;03;00025;V;00023;V;00018;V;00015;V;00012;V;00013;V;00020;V;00068;V;00051;V;00037;V;00055;V;00082;V;00077;V;00068;V;00034;V;00022;V;00014;V;00011;V;00011;V;00034;V;00054;V;00050;V;00037;V;00025;V
28;079;58;14;28079058_14_6;2017;10;03;10.66;V;09.61;V;10.90;V;11.67;V;11.93;V;09.09;V;06.82;V;02.72;V;03.43;V;08.90;V;17.52;V;25.23;V;31.27;V;40.95;V;59.40;V;67.58;V;84.37;V;88.36;V;87.35;V;69.20;V;32.51;V;23.05;V;24.75;V;30.76;V
28;079;59;7;28079059_7_8;2017;10;03;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00004;V;00069;V;00113;V;00043;V;00013;V;00034;V;00034;V;00021;V;00008;V;00004;V;00004;V;00003;V;00002;V;00002;V;00022;V;00060;V;00070;V;00032;V
28;079;59;8;28079059_8_8;2017;10;03;00022;V;00018;V;00011;V;00007;V;00008;V;00010;V;00021;V;00041;V;00053;V;00035;V;00019;V;00042;V;00051;V;00042;V;00023;V;00013;V;00015;V;00016;V;00018;V;00038;V;00095;V;00109;V;00103;V;00065;V
28;079;59;12;28079059_12_8;2017;10;03;00025;V;00020;V;00012;V;00009;V;00009;V;00012;V;00027;V;00146;V;00227;V;00101;V;00040;V;00094;V;00102;V;00075;V;00035;V;00020;V;00022;V;00021;V;00022;V;00040;V;00128;V;00201;V;00210;V;00114;V
28;079;59;14;28079059_14_6;2017;10;03;14.45;V;13.59;V;23.98;V;21.55;V;19.60;V;16.78;V;05.18;V;00.84;V;02.02;V;07.13;V;20.46;V;20.47;V;26.79;V;37.03;V;52.71;V;63.68;V;66.79;V;74.85;V;78.31;V;57.38;V;07.35;V;00.86;V;00.87;V;15.01;V
28;079;60;7;28079060_7_8;2017;10;03;00006;V;00001;V;00001;V;00001;V;00001;V;00001;V;00004;V;00048;V;00084;V;00047;V;00039;V;00057;V;00056;V;00033;V;00012;V;00006;V;00004;V;00004;V;00004;V;00005;V;00018;V;00021;V;00027;V;00009;V
28;079;60;8;28079060_8_8;2017;10;03;00032;V;00026;V;00021;V;00020;V;00017;V;00017;V;00022;V;00045;V;00054;V;00045;V;00047;V;00066;V;00083;V;00071;V;00043;V;00033;V;00025;V;00027;V;00027;V;00048;V;00093;V;00096;V;00094;V;00064;V
28;079;60;10;28079060_10_47;2017;10;03;00008;V;00004;V;00005;V;00004;V;00002;V;00001;V;00002;V;00011;V;00025;V;00014;V;00014;V;00031;V;00042;V;00031;V;00012;V;00008;V;00005;V;00006;V;00010;V;00013;V;00018;V;00019;V;00023;V;00015;V
28;079;60;12;28079060_12_8;2017;10;03;00041;V;00028;V;00023;V;00021;V;00020;V;00018;V;00028;V;00119;V;00182;V;00116;V;00107;V;00153;V;00169;V;00122;V;00061;V;00042;V;00030;V;00034;V;00032;V;00055;V;00121;V;00128;V;00135;V;00078;V
28;079;60;14;28079060_14_6;2017;10;03;13.22;V;15.15;V;18.52;V;18.27;V;21.11;V;18.74;V;12.48;V;02.61;V;03.30;V;09.52;V;14.03;V;16.07;V;21.76;V;33.94;V;51.30;V;63.70;V;73.08;V;77.83;V;78.69;V;52.42;V;09.64;V;05.08;V;03.45;V;20.34;V
